id,fecha,usuario,texto
2007602688641597569,2026-01-03 23:59:15+00:00,aziel_21,"@KokoroMiss No, con abrazos seguro Maduro hubiera dejado el poder."
2007602687626682561,2026-01-03 23:59:14+00:00,Caracol_Cali,"#Maduro | En una multitudinaria concentración en el tradicional #BulevardelRío, cantaron y bailaron por su “caída” https://t.co/eErxFRWgfl"
2007602686485770358,2026-01-03 23:59:14+00:00,mw33tigre,"@pistachon_ @ArrepentidosLLA Que bueno lo de Maduro!! Una consulta, cuando asume Corina Machado la presidencia de Venezuela!!"
2007602685864767937,2026-01-03 23:59:14+00:00,DudeBNY,Nicolas Maduro esta en NYC   pasara la noche en el edificio federal the Manhattan 1 Federal Plaza para luego ser procesado y poner ante un jury  federal que lo jusgara por narcotrafico y terrorismo. Trump sequira su programa de derrocar la oposicion y tomar control del petroleo https://t.co/3EGAm13BSY
2007602685659492652,2026-01-03 23:59:14+00:00,nohay_banda,@nataliavolosin @MrsTechodeChapa Maduro es el que no oyó hablar de eso. Como pensabas sacarlo? Anda como amigos vete de la ciudad? https://t.co/Fkv2o8J1lE
2007602685181403627,2026-01-03 23:59:14+00:00,bicho_1980,Pero si EEUU es patrocinador de un genocidio en Palestina que hace lo mismo. Que te hace pensar que ellos son mejor que Maduro y el chavismo que viola DDHH?!
2007572756590711013,2026-01-03 22:00:18+00:00,LuisCarlos,"Sobre la foto de Maduro siendo trasladado con los ojos vendados es importante decir algo desde la perspectiva de derechos humanos:  Vendar los ojos no es una medida normal ni aceptable. No se considera legítima y puede constituir tratos crueles.  Explico por qué: El uso de capuchas y vendas no responde a una necesidad legítima de seguridad y además es parte de patones de intimidación y control psicológico de personas detenidas. Ese estándar lo ha establecido la CIDH y otros organismos de derechos humanos. Se pudiese pensar en una excepción legítima en casos sumamente limitados como la protección de corta duración contra deslumbramiento extrema o una emergencia, pero debe ser algo puntual, breve, justificado y documentado. Necesitamos más evidencias para decir si lo ocurrido es así o no.  Vendar los ojos en esos casos debería hacerse sin generar angustia, ni incomunicación y ni desorientación prolongada. Pero eso es difícil de medir.  Los mecanismos de derechos humanos no aceptan estas justificaciones porque podrían existir medidas menos lesivas para trasladar detenidos como el uso de gafas comunes en caso de riesgos ante aires fuertes o deslumbramientos (si saben el modelo de las utilizadas por Maduro podríamos ahondar en esto), se puede pensar en asientos separados para tener a alguien bajo control y buscar otras medidas que no desorienten al individuo.  Voy a más: El vendaje de ojos como violación de la integridad personal, empeora cuando la persona detenida además está esposada, es obligada al silencio forzado, recibe amenazas, vive traslados nocturnos o es llevada en vehículos no identificados. En esos casos el derecho internacional lo puede calificar como trato cruel, tortura psicológica y también podrían ser elementos que conforman la desaparición forzada, otro crimen grave. Esto se los puedo compartir de primera mano porque fui víctima de todas esas prácticas, son horrorosas y nadie debería pasar por ellas. Por eso hago la advertencia.  Las excepciones para que sea considerado necesario algo así son muy limitadas y casi no pasan los estándares de evaluación. Es una práctica que no es neutral y se ha reclamado en miles de casos ocurridos en la región.  Esperemos que tanto Maduro como cualquier otro presunto perpetrador que sea detenido y deba afrontar la justicia, cuenten con el debido proceso que le han negado sistemáticamente a miles de personas en Venezuela. Como imagen, claro que es impactante, pero los impactos también pueden ser revisados de esta forma para saber qué es correcto y qué no según estándares. Al menos ese puede ser un aporte desde el enfoque de derechos humanos que para nada se interpone a que haya justicia, que es lo que necesitamos todos."
2007602685034348911,2026-01-03 23:59:14+00:00,grok,"@AntoniaKilombo @SilvanaGiudici La captura de Maduro es reciente y confirmada por fuentes como CNN y Reuters. La situación en Venezuela sigue inestable, con un gobierno interino y tensiones. La reconstrucción tomará tiempo; muchos esperarán estabilidad antes de regresar."
2007602683973382509,2026-01-03 23:59:13+00:00,ProgreLagrimas,"@eldiarioes Contra Venezuela no, contra el DICTADOR NARCOTERRORISTA Maduro. Lo Diario y sus titulares manipuladores..."
2007602683826544943,2026-01-03 23:59:13+00:00,AcidoPuma,"@codiguillos Hermano Venezolano, le vendieron el alma al diablo porque ni tu presidente, ni tu vicepresidenta (que ya fue descartada por Trump) fueron capaces de derrocar al dicataro Maduro. Reemplazaron a un loco de pacotilla por un psicópata internacional que solo quiere tu petróleo."
2007602683679768847,2026-01-03 23:59:13+00:00,Its_LoreM,"@APompliano @NYCMayor Pues como ya arrestaron a Maduro, ya ustedes pueden volver a Venezuela y no tienen que ""sufrir"" una alcaldía de Mamdani. Pueden ir a recuperar su país."
2007602680026542269,2026-01-03 23:59:13+00:00,N244Vivi,@anon_ross @rataneda Creo que aun no entiendes el punto. No se esta apoyando a Maduro si no diciendo que hay chance de que las cosas empeoren porque la historia siempre nos ha enseñado de que Estados Unidos empeoran cada pais que invaden o cada pais donde se saca al dictador.
2007602678768222209,2026-01-03 23:59:12+00:00,ScorpionBlack15,"@andres20ad Sencillo, eso pasará cuando usted nos explique como un dictador como Maduro se dice demócrata y se roba las elecciones, secuestra a quien vaya en su contra y se jode en carajitos menores de edad? Nos explica por favor?"
2007602677740613940,2026-01-03 23:59:12+00:00,Andresgarciap1,"@capTercio Vean la foto completa, parece que maduro tiene problemas de próstata"
2007602676562047487,2026-01-03 23:59:12+00:00,franklinmx,"Ignorante!!!!!!!  EEUU no está subscrito al Estatuto de Roma el cual fundo a la CPI, por lo tanto no está sujeto a su jurisdicción.  Nicolás Maduro está solicitado ante la justicia de EEUU en calidad de imputado por delitos de Narcotráfico a gran escala y eso solo es un arresto."
2007415062588494131,2026-01-03 11:33:41+00:00,EnriqueSantiago,Trump ha secuestrado a un jefe de Estado en ejercicio y lo ha tomado como rehén.  👉🏼 Es un crimen de guerra y un delito previsto en el Estatuto de la Corte Penal Internacional.  ⚖️ Maduro tiene inmunidad como jefe de Estado y los tribunales de EEUU deben respetarla.
2007602674741719518,2026-01-03 23:59:11+00:00,miguel_bj,"Zurdo: Milei, basura vos sos la dictadura Gente con 2 dedos de frente: No es tan así, estás desvariando Hablando de dictadura, metieron en cana al dictador Maduro Zurdo: dictador? Vos si que estás mal. Y así sucesivamente  Hay dictaduras y dictaduras para esta subespecie"
2007602673789641153,2026-01-03 23:59:11+00:00,Eliote87,"@JMilei No podés hablar de libertad cuando un país viola todo derecho internacional habido y por haber para intervenir en la soberanía de otro pueblo, lamebotas de Trump! Esto no quita que Maduro sea un dictador y tenga que ser ajusticiado. Cínico"
2007602673181204726,2026-01-03 23:59:11+00:00,PluralSv,"#ElMundoHoy | La expresidenta de la Cámara de Representantes, de Estados Unidos, Nancy Pelosi, tilda de ""hipócrita"" la afirmación de Donald Trump de capturar a Nicolás Maduro por narcotráfico."
2007602671654735977,2026-01-03 23:59:11+00:00,GShooter786,"@wallanderviking No es lo mismo, entrar en venezuela y sacar a patadas a maduro, que anexionar dos paises mas grandes, trump eso no lo va a conseguir"
2007602671411495343,2026-01-03 23:59:10+00:00,dandressilva01,"El mayor logro de la operación contra Maduro en Caracas es que ningún civil salió herido ni fue dado de baja.  Fue tan bien ejecutada la misión que desenmascaró a la izquierda, quienes andan llorando por un dictador y no por la libertad y autonomía del pueblo venezolano."
2007602670148935877,2026-01-03 23:59:10+00:00,malvin1208,@AlanBarrosoA Pero vete a USA y saluda a maduro
2007602668919988339,2026-01-03 23:59:10+00:00,itsukiverse,"@dasousaf van a dejar de ser oprimidos por el hdp de maduro para pasar a ser oprimidos por los hdp de eeuu... Ese es el problema. Ellos no salvan a nadie desinteresadamente porque son buenitos, siempre hay un trasfondo y eso es lo q se esta tratando de hacer ver."
2007602667175211387,2026-01-03 23:59:09+00:00,tunota_com,"🔴#EstáPasando| 🗣️🇻🇪 El periodista venezolano, @LuisCarlos, señaló lo que sucede actualmente en Venezuela, luego de la captura de Nicolás Maduro. https://t.co/gS1svxGNZd"
2007602666005053585,2026-01-03 23:59:09+00:00,LuisFue97695982,@_VicenteSerrano @lopezobrador_ ¿Y? Con eso liberaron a Maduro o qué??? https://t.co/KlvwAEF3Pc
2007602665203900675,2026-01-03 23:59:09+00:00,GariRiftandLaw,"@alemartinezcan Yo me preocupo por lo que realmente Trump le pueda llegar a hacer a Venezuela y a su economía ya que la va gobernar a su antojo en lo que dias siguientes saca a miembros del gabinete y de las fuerzas de Maduro del poder, además de la puerta a invasiones que abre el hacer esto"
2007602665052876906,2026-01-03 23:59:09+00:00,wilman_86,@yoyotutus Le echaron mano a Maduro y por poco le echan mano a @Vilipendiad0 😤😤
2007602665044488530,2026-01-03 23:59:09+00:00,lyonrg1_,En algún punto del discurso de Trump mencionó el plan para erradicar el n4rc0 ahora que capturó a Maduro?
2007602662880227473,2026-01-03 23:59:08+00:00,Normadelsocorro,"@ELTIEMPO Así hay muchos que creen en Dios y apoyando la injusticia, son ciegos sin respaldo de Dios, así hay muchos acá en Colombia que apoyan a un hombre igual a maduro con las mismas ideas, terroristas."
2007602662553071956,2026-01-03 23:59:08+00:00,soyRoSoledad,Y NELSON CASTRO DICE Q BOLUDO MADURO QUE NO ACEPTO LAS AMENAZAS DE TRUMP
2007602660200067591,2026-01-03 23:59:08+00:00,AnyeloMinier,@CoralTeresa Seguro eso hará que suelten a maduro 🤣🤣🤣🤣🤣
2007602659973574873,2026-01-03 23:59:08+00:00,lareinafracaso,"perdón que les pinche el globo, pero lo único que les importa a ellos es hacer ganancias con las riquezas del país, sea el petróleo o demás, no les interesa si estaba mal o bien el país con Maduro. Posta me da impotencia ver gente festejar esto, festejan el hecho que un pais +"
2007602657507324086,2026-01-03 23:59:07+00:00,Beto_luque1968,"@MarioHurtadoRM Maduro en la cárcel por dictador, pero qué Trump ha actuado por el interés por el petróleo de Venezuela está más claro que el agua. https://t.co/u7htJQMw3y"
2007602657050145169,2026-01-03 23:59:07+00:00,WashingtonRoge8,"@GabrielMRamoss A Maduro no se le defiende ,pero sabes que va a pasar con Venezuela ,el hdp de Trump lo va a saquear y lo va a dejar seco como a tantos países ,Irak por ejemplo."
2007602655842185541,2026-01-03 23:59:07+00:00,fcosobr,@jrsestaca No salió para dar el pésame a las 13 familias de las muertes por su trenecito pero que tal por Maduro!!
2007602654743277701,2026-01-03 23:59:07+00:00,jusa1974,"@elduckpost coño de pana, no entiendo porque maduro no invoco los poderes de SUPER BIG - otes... al estilo de los vengadores"
2007602652981706873,2026-01-03 23:59:06+00:00,SenorCaicedo,"Ortega lleva más tiempo que Maduro, solo que en Nicaragua no hay petróleo."
2007581316309745673,2026-01-03 22:34:19+00:00,AlertaMundoNews,🇳🇮🇻🇪🇺🇸 | Nicaragua exige a EE.UU la liberación de Nicolás Maduro. https://t.co/jtBYRLcFEn
2007602651945718109,2026-01-03 23:59:06+00:00,RockyBostero12,Festejos en el Obelisco de Buenos Aires por la caída de Nicolás Maduro como dictador de Venezuela.  Hoy la gente festeja que se liberaron del tirano que los obligó al exilio #Venezuela #NicolasMaduro #VenezuelaLibre #madurocaptured https://t.co/Zz9diJYN5P
2007602651845087339,2026-01-03 23:59:06+00:00,shuranisaur,@adrianatudelag Que tiene que ver que alguien apoye o no la tiranía de Maduro con que EEUU invada el país y declare que lo administrará hasta que le parezca adecuado
2007602651689873677,2026-01-03 23:59:06+00:00,CGrenade38716,"@tinchonegriazul Sin intervención militar, no se va a terminar con la dictadura de Maduro y sus secuaces. El pueblo Venezolano está desarmado y empobrecido  Es un paso logico e inevitable.  Hay que desarmar el aparato militar de la dictadura de Maduro  El pueblo no está en condiciones de hacerlo."
2007602651161342058,2026-01-03 23:59:06+00:00,1001historiasTV,"Lo ultimo de Maduro, Venezuela y Estados Unidos. https://t.co/BaVoQnSnSD"
2007602650863501688,2026-01-03 23:59:06+00:00,Claudia21703788,@Udelaruy Viva la libertad carajoooooo Maduro preso. Dictador fuera de Venezuela https://t.co/WHbecoZVYS
2007602650771321338,2026-01-03 23:59:06+00:00,TaiboRosana,"@VictorG36505184 @JMilei SOS venezolano, que bueno, ya se fue maduro, me alegra muchísimo, ya podés volverte a tu país💪🏻, no hay nada más lindo que ver como bombardean tu patria no?  no me extraña que apoyes a este psicópata hdmp."
2007602650095960258,2026-01-03 23:59:05+00:00,FulbitoX14,@AlinaDuarte_ @MariaCorinaYA @NachoRgz Otra payasa hija de puta que apoyaba el fraude electoral y regimen tirano de maduro
2007602647428407781,2026-01-03 23:59:05+00:00,BValdes97,@karlesaavedra Pero Delcy pide el retorno de Maduro. No se entiende.  Parece que Trump no quiere un boots on the ground que implique confrontación real si no un ingreso más tranquilo y consensuado.
2007602646967099738,2026-01-03 23:59:05+00:00,NTN24,"""Yo creo que nos ahorramos 50 millones de dólares"": representante Carlos Giménez al ser cuestionado sobre la recompensa que existía por información que permitiera la captura de Nicolás Maduro. https://t.co/CXyaotiWqb https://t.co/a7Mb646mAv"
2007602646757323015,2026-01-03 23:59:05+00:00,jacksuperstar,"@fiorellalucca exacto, mi Fio. NO ENTIENDO! además La Delcy necia que exigen el retorno de Maduro. ESTO APENAS COMIENZA!"
2007602646040146152,2026-01-03 23:59:04+00:00,wpf513,@AlertaMundoNews Lo importante es que maduro delate a sus complices y la plata que se recupere se le Entregue a los venezolanos.
2007602645234790564,2026-01-03 23:59:04+00:00,Michelle13Green,Maduro es líder de un cartel de drogas NO presidente
2007538290212413672,2026-01-03 19:43:21+00:00,ElNecio_Cuba,"Te puedo caer mal o bien Maduro, pero siendo el presidente más asediado del mundo, nunca traicionó, nunca huyó, nunca entregó su cargo, ni faltó a su juramento: juró con su vida defender la soberanía de su país y está secuestrado por esa causa.  MADURO ES UN HÉROE UNIVERSAL 🇻🇪 https://t.co/3sJFYKbGYi"
2007602644500484412,2026-01-03 23:59:04+00:00,mfan_gc,"EE UU confirma oficialmente haber ataca 7 ubicaciones militares en Venezuela, y declara a Nicolás Maduro ""bajo arresto"" para ser sometido a juicio en suelo estadounidense:  Estados Unidos acusa a Nicolás Maduro de narcoterrorismo, conspiración para traficar e importar cocaína a EE. UU., crimen organizado transnacional y uso de armas de guerra.  La acusación sostiene que habría utilizado el aparato del Estado venezolano -fuerzas armadas, aeropuertos, puertos y servicios de inteligencia- para facilitar envíos masivos de droga con destino final en territorio estadounidense, en coordinación con grupos como las FARC.  El Departamento de Justicia de Estados Unidos lo señala además como líder del “Cartel de los Soles” y enfrenta cadena perpetua (y, en algunos cargos, a penas mínimas obligatorias muy elevadas por narcoterrorismo y tráfico internacional).  EE.UU. afirma que lo tratará penalmente como jefe de una organización criminal, no como un dirigente político."
2007602642537906292,2026-01-03 23:59:04+00:00,JR01001101,"@rapaccious ""Pollo"" Carvajal, Luigi Mangione, Puff Diddy, El Mayo Zambada, El Chapo, Puff Diddy y Nicolás Maduro en el MDC de Brooklyn"
2007602641103409589,2026-01-03 23:59:03+00:00,MegaOchoa2011,"Bueno, ya tiene a Nicolás Maduro en USA, que es a quien quiso capturar, pues ya lo tiene, ahora Que deje en paz al pueblo venezolano.%!(EXTRA string=El Rincón del Geek) https://t.co/mnycZqvfLF"
2007602639970939279,2026-01-03 23:59:03+00:00,josucre,Estos misileros en vez de estar defendiendo a Maduro el 3 de enero 2026. Pareciera que estaban de farra a las 2 de la mañana en el Grito del Carnaval.
2007488120535515159,2026-01-03 16:23:59+00:00,Argenpoirot,Los que tenían que derribar los helicópteros que capturaron a Nicolás Maduro: https://t.co/pXOTepX75r
2007602639836741993,2026-01-03 23:59:03+00:00,carolina44479,@camila_vallejo por qué cuando maduro vulnero la democracia no hicieron lo mismo?
2007602636107984983,2026-01-03 23:59:02+00:00,SinLinea_Mx,¡No se dobla! ☝🏻  🔴 #DelcyRodríguez llamó a los venezolanos a resguardar su soberanía y defender la independencia nacional 🚨🇻🇪  https://t.co/0DunZqfSvD
2007602635264930071,2026-01-03 23:59:02+00:00,robertosilvae,"@AlertaNews24 Normal que los perdedores corruptos e intervencionistas internacionales en América Latina, a través del régimen narco terrorista de Venezuela, condenen la caída de Maduro."
2007602634958745828,2026-01-03 23:59:02+00:00,Encabronado8,"@muerte_dr Con Chavez aún vivo, un chaval hispano venezolano me dijo que el heredero del cargo de presidente sería Maduro, pero que el auténtico poder lo detentaria Cabello y sus secuaces. Trump se lleva sl hombre de paja"
2007602634627437029,2026-01-03 23:59:02+00:00,franklinmx,"@EnriqueSantiago Ignorante!!!!!!!  EEUU no está subscrito al Estatuto de Roma el cual fundo a la CPI, por lo tanto no está sujeto a su jurisdicción.  Nicolás Maduro está solicitado ante la justicia de EEUU en calidad de imputado por delitos de Narcotráfico a gran escala y eso solo es un arresto."
2007602634577064137,2026-01-03 23:59:02+00:00,Semphiol,"@Dpitarch4 @Oraculo7777 @infovlogger36 Maduro violo los derechos internacionales y aqui estas defendiendolo, eres un asco  Que se quejen todos los hipocritas como tu que no han hecho, ni iban a hacer nada para que esto sucediera  26 años y solo lloras porque eeuu no es una puta de ustedes"
2007602632807067814,2026-01-03 23:59:01+00:00,asdfghjkl24367,@kuzmlive @03690jul Según esa lógica Franco contó con un gran apoyo popular porque murió en la cama.   El Estado lo controla quien controla el ejercito. Si no no existirían las dictaduras.      Por no hablar del apoyo que recibía Maduro de fuera de Venezuela.
2007602630776983631,2026-01-03 23:59:01+00:00,everstrongever,El Heredero defendiendo al genocida Maduro.  Es que son de la misma calaña.
2007486195916562524,2026-01-03 16:16:21+00:00,RTVCnoticias,"🗣️ “El momento en que Estados Unidos decidió invadir Panamá llevarse de forma similar a Noriega, es diferente al continente de hoy. Hemos elegido gobiernos democráticamente y que se han desarrollado protestas formidables. No estamos en el viejo oeste, en donde se le ponía una recompensa a un forajido. Las cosas aquí han cambiado y eso significa que repercutirá en la región y en el mundo” señala el candidato, @IvanCepedaCast, sobre la transformación del continente en sus procesos electorales ante la violación del derecho internacional humanitario y la carta de las Naciones Unidas tras el bombardeo a Caracas.  🔴En vivo 👉🏻https://t.co/LuEiLPOsyX 📲"
2007602628705005686,2026-01-03 23:59:00+00:00,IsaacGHT,@milica_yb @grok make her nicolas maduro
2007602627673239947,2026-01-03 23:59:00+00:00,jfsuescun,"@ELTIEMPO Jajajaja  ""Más perdido que un madurista en Caracas pidiendo que 'devuelvan' a Nicolás Maduro el mismo día que lo capturaron"""
2007602627673239944,2026-01-03 23:59:00+00:00,Roncohe54918265,"Trump: Nicolás Maduro‘s VP Delcy Rodríguez Spoke to Rubio, Willing to ‘Make Venezuela Great Again‘ https://t.co/pcGdFO7K5Y via @BreitbartNews"
2007602627350302895,2026-01-03 23:59:00+00:00,Zaarzuuu_,Va a haber flotilla para rescatar a Maduro???
2007602627136368745,2026-01-03 23:59:00+00:00,DubiniGraff,Creo que Nike no quiere que sepan que ese fue el conjunto con el que atraparon a Maduro.
2007582484662235239,2026-01-03 22:38:58+00:00,DescuentosRata,🥋 Pantalón deportivo Nike Tech Fleece (para hombre) bajó a $84.990 en Nike Chile.  🔗 https://t.co/lhg6oLOv0X https://t.co/Kwdncq7anV
2007602626439881129,2026-01-03 23:59:00+00:00,DiarioTalCual,El presidente Emmanuel Macron manifestó el apoyo de Francia a una «transición pacífica» y democrática en Venezuela tras la captura de Nicolás Maduro #TalCual #ClaroyRaspao  Web: https://t.co/ALSE0728AS
2007602625613836412,2026-01-03 23:59:00+00:00,mahelet_mazzeo,🚨 ¡ALERTA NACIONAL! Venezuela exige la liberación del presidente Maduro. La FANB está activada. El pueblo está en la calle. ¡Comparte antes de que lo borren!    #MaduroPresidente #DelcyRodríguez https://t.co/HmyqNmpuF8
2007602624733032806,2026-01-03 23:58:59+00:00,juanant77417197,@elonmusk Sacos de mierda dictadores mas  que maduro
2007602624468791802,2026-01-03 23:58:59+00:00,Gerardo34371560,"@El_Universal_Mx Está cagando del miedo de lo que vaya a cantar el pajarito maduro, tiene que preparar la escena del complo"
2007602624288223342,2026-01-03 23:58:59+00:00,ENippur,"Ahí lo tenés al otro fascista   El presidente francés Emmanuel Macron.  El pueblo venezolano está hoy libre de la dictadura de Nicolás Maduro y solo puede alegrarse de ello.  Al tomar el poder y pisotear las libertades fundamentales, Nicolás Maduro ha asestado un duro golpe a la dignidad de su propio pueblo.  La transición que se avecina debe ser pacífica, democrática y respetuosa de la voluntad del pueblo venezolano.  Esperamos que el presidente Edmundo González Urrutia, elegido en 2024, pueda asegurar esta transición lo más rápido posible.  Actualmente me estoy reuniendo con nuestros socios regionales.  Francia está totalmente movilizada y vigilante, particularmente para garantizar la seguridad de sus nacionales durante estas horas de incertidumbre."
2007602624137470094,2026-01-03 23:58:59+00:00,SrHombre,"@GuzzLightyearSC @VeroTeigeiro Pero no volteó nada, el argumento que le di es que lo de maduro es legal y verito solo pudo poner medio articulo sin nada específico sobre porque podría haber sido ilegal.  Pero es mejor que vero responda sus propios tuids y no su novio que se esconde tras Buzz Lightyear."
2007602623801897304,2026-01-03 23:58:59+00:00,AndresF28957422,"@Danielmunozgo1 🤣🤣🤣Mucho pelele. Pasará lo mismo que a Maduro. Nadie lo defendió 🤣🤣. Así como es él hipócrita y desleal, así mismo le pagarán los ineptos e incompetentes que están alrededor del megalomano 🤡🤡"
2007602622757269908,2026-01-03 23:58:59+00:00,alemolinatv,"Hace algunos minutos se dio a conocer que Nicolás Maduro llega a Nueva York tras los ataques de Estados Unidos, ocurridos durante la madrugada de este sábado.  Nicolás Maduro será trasladado a una cárcel federal en Brooklyn.  Tras aterrizar en NY, será llevado en helicóptero al Westside Heliport y luego a la sede de la DEA en Manhattan para su procesamiento.   Posteriormente será ingresado al Metropolitan Detention Center (MDC), donde permanecerá antes de enfrentar cargos por narcotráfico y armas en una corte federal la próxima semana.  #Venezuela #Maduro"
2007602622518476947,2026-01-03 23:58:59+00:00,sopatro,"@Christi45104278 @AdrianaVeterin Maduro tiene mucho que contar del guerrillero,esperemos su  bel canto, ante la justicia estadounidense."
2007602620488397037,2026-01-03 23:58:58+00:00,marcevalenciar,"Cuando no se acatan los resultados de las elecciones democráticas, cuando se aferran al poder, por supuesto que se vuelven dictadores. Maduro ha debido irse hace rato. Ahora se fue, no de la manera en que uno esperaba. Jamás apoyaré una invasión a un país y menos latinoamericano."
2007602620207436227,2026-01-03 23:58:58+00:00,Sombreronegro83,"@PonchoGutz No hay mal que dure 100 años ni cabrón que lo aguante, nunca te vi en Venezuela a defender a maduro pinche Poncho, vamos a darle tiempo al tiempo y verás quién era el c*****, cuando veas las barbas de tu vecino cortar....."
2007602620186378734,2026-01-03 23:58:58+00:00,playerodePR,¿Quién tiene más chances de salir inocente? Maduro o Luigi??
2007602619691200731,2026-01-03 23:58:58+00:00,Lamechaporsiem2,Ya lo se maduro me sabe a cacho  😣😣😣
2007602617850183955,2026-01-03 23:58:58+00:00,milenagimon,"@tiburoncanibal Hace 20 años no tenemos recursos porque se los roban Maduro y los chavistas. El pais está secuestrado por delncuentes, y uno de ellos fue preso hoy. Saludos. Que seas feliz apoyando a narcos. Yo estoy feliz con uno menos en la calle"
2007602614830305437,2026-01-03 23:58:57+00:00,rodrigoribero,"@Yaya_blondie Yaya, y por ahí hay un petrista, maltratador de mujeres, mentiroso, profanando la gorra oficial del #BuqueEsculeaGloria de la @ArmadaColombia, y diciendo que lo dicho por #Trump sobre la captura del narcodictador #Maduro, es falso. ."
2007602614238908604,2026-01-03 23:58:57+00:00,wladimirvasquez,"Free Venezuela, Fuck Maduro 🇻🇪✨🍾🥂 https://t.co/WCj5i1OVn0"
2007602614003986646,2026-01-03 23:58:57+00:00,ikurqoi,"@yutasexoo sii tenemos q prepararnos pq según habrá otro bombardeo y probablemente sea pronto, igl por lo menos detuvieron a maduro pero todavía falta ver q va a pasar ahora entonces pues por ahí va tengo fe d q todo estará y saldrá bien, muchas gracias andy un abrazote :3"
2007602613613900106,2026-01-03 23:58:57+00:00,AyelenVargaas,"@HatomTottem @SoyFeudaleM si te pones en contra de Maduro en este momento estás defendiendo la invasión, no es tan difícil  Maduro no es una carmelita descalza pero creer que la solución es que EEUU se adueñe de Venezuela es mucho peor"
2007602613546823993,2026-01-03 23:58:57+00:00,aliasandro_g,@AdolfoUmpierrez Lo querías seguir dejando a Maduro?? Kajajajaj q puede saber de lo q pasa acá
2007602613467132161,2026-01-03 23:58:57+00:00,patriotq777,Maduro Indictment 💥 💥 💥 💥 💥
2007583551953482229,2026-01-03 22:43:12+00:00,TaylorTracie76,"The Maduro Indictment   I didn’t want to react to headlines, so I read the indictment myself.  I wrote a steady, plain breakdown of what’s actually alleged and why it matters. If you want to understand it without being pushed, it’s here: https://t.co/J93l8q828X"
2007602622057066737,2026-01-03 23:58:59+00:00,ASTURIAS_RADI0,Cayó #MADURO https://t.co/BwfVAViHhW
2007602611432853987,2026-01-03 23:58:56+00:00,fer28315808,"@mateoteleSUR @teleSURtv anda a hablar con los.venezolanos q viven aca, escapando del regimen, y pediles q te ayuden apintar esos muros, y despues me contas. Usds saben mas de venezuela q ellos. Muchos se fueron por ser reprimidos por maduro por pintar muros tbn. Sos un incoherente total"
2007602608132018184,2026-01-03 23:58:55+00:00,RemyMartinezC,Una gran diversidad de posicionamientos de Jefes de Estados. Quizá lo más recurrente es la falta de legitimidad democrática del regimen del hoy arrestado Maduro.  Tener un sistema democrático funcional es quizá una de las mejores formas de defender la soberania.
2007602608014524844,2026-01-03 23:58:55+00:00,hinesita310868,@tatimasmela @DavidPorrasP Mmm ahora todo tiene sentido su defensa hacia Maduro. Se le acaban las gollerias.
2007602607007920378,2026-01-03 23:58:55+00:00,esc44814,@tomasuribeEco De acuerdo cuando vengan por los socios de maduro seremos Felices
2007602606215242011,2026-01-03 23:58:55+00:00,MartinSr2407,"@uroz_susan59845 @Albertopugilat Maduro es otro judío ✡️🔻 igual que Trump ✡️🔻, es más de lo mismo. 😑🤦🏻‍♂️"
2007602606068379877,2026-01-03 23:58:55+00:00,carolasjostrand,@Danyibb @rampacuatro Diosdi es tan malo y sádico que capaz fué quien vendió a Maduro. El tipo es un experto en negociación.. Fíjate q hasta los mismos cubanos le tenían su reserva.
2007602603602194705,2026-01-03 23:58:54+00:00,elgorilamotero,@AleCiroAlvarez A la carcel con Maduro. Poco a poco caerán todos! Aquí en España Podemos y el PSOE
2007602603413143568,2026-01-03 23:58:54+00:00,Le_Natilla,03/01/2026 captura de Maduro 🙂 https://t.co/c6oBT2bkCU
2007602603329228902,2026-01-03 23:58:54+00:00,resistenci48314,"@LuisitoPSUV4F Mira ño patuleco, tu como que no has entendido que ya perdieron? Que les pasaron el webo por la nariz a la infame fanb, que posiblemente maduro fue negociado por los Rodriguez,  cabello y padrino? O por que crees que el sistema de alerta temprana no funcionó?"
2007602602943602702,2026-01-03 23:58:54+00:00,egbibi,Mis idiotas favoritos de hoy son los que reconocen que Maduro era un usurpador sangriento pero no les gusta la intervención.
2007602601400098932,2026-01-03 23:58:54+00:00,economista_tico,@barvak @jccastrog Le duró más el dolor de la picada del alacrán a @jccastrog que pasar a Maduro de Venezuela a USA
2007602600959738207,2026-01-03 23:58:54+00:00,elmananarey,#NOTICIAS | Ataca EU a Venezuela y detienen a Maduro  EE. UU. lanzó un ataque a gran escala contra Venezuela la madrugada del sábado. Nicolás Maduro fue capturado y sacado del país tras una operación nocturna. https://t.co/rwk66ENc3m
2007602597897904388,2026-01-03 23:58:53+00:00,Robertobe,"@jdcorreau Estamos felices , derrotar a genocidas como Maduro nos da mucha emoción y saber que a Cepeda se le desinfló su candidatura es más alegría aún"
2007602597633634504,2026-01-03 23:58:53+00:00,Herripublika,"Vaya imagen, Nicolas Maduro arrestado por el régimen americano sobrevolando la ciudad de Nueva York hacia un centro penitenciario."
2007601829543367098,2026-01-03 23:55:50+00:00,EricLDaugh,"🚨 IT'S OFFICIAL: Nicolas Maduro is being flown RIGHT NOW via helicopter into Communist Zohran Mamdani's NYC, infuriating Zohran who filed a ""complaint"" with President Trump earlier today  LMFAO, this gets better and better!  🎥 @Breaking_4_News  https://t.co/m9NYQYcFs1"
